PF,perf.area,roughness,perf.side
7536,upper right,0.011988,Right
7536,upper right,0.021009,Right
7536,upper right,0.007312,Right
7536,upper right,0.009615,Right
7536,upper right,0.005827,Right
7536,upper right,0.010054,Right
7536,upper right,0.00724,Right
7536,upper right,0.018714,Right
7536,upper right,0.011439,Right
7536,upper right,0.008229,Right
7536,upper right,0.005463,Right
7536,upper right,0.010272,Right
7536,upper right,0.005728,Right
7536,upper right,0.023922,Right
7536,upper right,0.015432,Right
7536,upper right,0.017098,Right
7536,upper right,0.00742,Right
7536,upper right,0.009549,Right
7536,upper right,0.010433,Right
7536,upper right,0.017721,Right
7536,upper right,0.027057,Right
7536,upper right,0.006286,Right
7536,upper right,0.021757,Right
7536,upper right,0.004466,Right
7536,upper right,0.00942,Right
7536,upper right,0.007886,Right
7536,upper right,0.009544,Right
7536,upper right,0.009617,Right
7536,upper right,0.00917,Right
7536,upper right,0.007387,Right
7536,upper right,0.004825,Right
7536,upper right,0.016788,Right
7536,upper right,0.013723,Right
7536,upper right,0.018527,Right
7536,upper right,0.019726,Right
7536,upper right,0.008624,Right
7536,upper right,0.012201,Right
7536,upper right,0.004531,Right
7536,upper right,0.011412,Right
7536,upper right,0.029991,Right
7536,upper right,0.008912,Right
7536,upper right,0.008767,Right
7536,upper right,0.017632,Right
7536,upper right,0.017011,Right
7536,upper right,0.019503,Right
7536,upper right,0.009782,Right
7536,upper right,0.008547,Right
7536,upper right,0.011835,Right
7536,upper right,0.009989,Right
7536,upper right,0.005278,Right
7536,upper right,0.004562,Right
7536,upper right,0.007914,Right
7536,upper right,0.015595,Right
7536,upper right,0.010949,Right
7536,upper right,0.004538,Right
7536,upper right,0.009487,Right
7536,upper right,0.008124,Right
7536,upper right,0.020279,Right
7536,upper right,0.004873,Right
7536,upper right,0.012003,Right
7536,upper right,0.01719,Right
7536,upper right,0.018861,Right
7536,upper right,0.008903,Right
7538,lower left,0.013125,Left
7538,lower left,0.015735,Left
7538,lower left,0.005688,Left
7538,lower left,0.011351,Left
7538,lower left,0.03767,Left
7538,lower left,0.043061,Left
7538,lower left,0.011363,Left
7538,lower left,0.010427,Left
7538,lower left,0.008205,Left
7538,lower left,0.01159,Left
7538,lower left,0.011774,Left
7538,lower left,0.012462,Left
7538,lower left,0.017235,Left
7538,lower left,0.038677,Left
7538,lower left,0.008545,Left
7538,lower left,0.005573,Left
7538,lower left,0.007458,Left
7538,lower left,0.007726,Left
7538,lower left,0.010706,Left
7538,lower left,0.010161,Left
7538,lower left,0.010025,Left
7538,lower left,0.01315,Left
7538,lower left,0.005523,Left
7538,lower left,0.016529,Left
7538,lower left,0.022037,Left
7538,lower left,0.010967,Left
7538,lower left,0.013365,Left
7538,lower left,0.005694,Left
7538,lower left,0.038689,Left
7538,lower left,0.012265,Left
7538,lower left,0.00605,Left
7538,lower left,0.006014,Left
7538,lower left,0.009064,Left
7538,lower left,0.006029,Left
7538,lower left,0.018614,Left
7538,lower left,0.010746,Left
7538,lower left,0.006845,Left
7538,lower left,0.015544,Left
7538,lower left,0.016517,Left
7538,lower left,0.012826,Left
7538,lower left,0.014501,Left
7538,lower left,0.00905,Left
7538,lower left,0.021181,Left
7538,lower left,0.006716,Left
7538,lower left,0.005776,Left
7538,lower left,0.00846,Left
7538,lower left,0.015061,Left
7538,lower left,0.006375,Left
7538,lower left,0.039325,Left
7538,lower left,0.009123,Left
7538,lower left,0.024651,Left
7538,lower left,0.009016,Left
7538,lower left,0.013521,Left
7538,lower left,0.009867,Left
7538,lower left,0.021048999999999998,Left
7538,lower left,0.009115,Left
7538,lower left,0.011516,Left
7538,lower left,0.006848,Left
7538,lower left,0.012321,Left
7538,lower left,0.011611,Left
7538,lower left,0.007498,Left
7538,lower left,0.02081,Left
7538,lower left,0.00599,Left
7538,lower left,0.012084,Left
7538,lower left,0.00689,Left
7538,lower left,0.005752,Left
7538,lower left,0.039436,Left
7538,lower left,0.016176,Left
7538,lower left,0.017516,Left
7538,lower left,0.006488,Left
7538,lower left,0.005357,Left
7538,lower left,0.012835,Left
7538,lower left,0.006061,Left
7538,lower left,0.02129,Left
7538,lower left,0.005589,Left
7538,lower left,0.008037,Left
7538,lower left,0.007886,Left
7538,lower left,0.022448,Left
7538,lower left,0.009295,Left
7538,lower left,0.014847,Left
7538,lower left,0.009521,Left
7538,lower left,0.007614,Left
7538,lower left,0.032908,Left
7538,lower left,0.023895,Left
7538,lower left,0.022044,Left
7538,lower left,0.020197,Left
7538,lower left,0.012648,Left
7538,lower left,0.007892,Left
7538,lower left,0.013367,Left
7538,lower left,0.008074,Left
7538,lower left,0.020087,Left
7538,lower left,0.009848,Left
7538,lower left,0.005204,Left
7538,lower left,0.005456,Left
7538,lower left,0.010233,Left
7538,lower left,0.022254,Left
7538,lower left,0.007787,Left
7538,lower left,0.008471,Left
7538,lower left,0.005507,Left
7538,lower left,0.027898,Left
7538,lower right,0.025524,Right
7538,lower right,0.029969,Right
7538,lower right,0.008055,Right
7538,lower right,0.01011,Right
7538,lower right,0.007587,Right
7538,lower right,0.006048,Right
7538,lower right,0.013709,Right
7538,lower right,0.014528,Right
7538,lower right,0.008843,Right
7538,lower right,0.012058,Right
7538,lower right,0.006753,Right
7538,lower right,0.016943,Right
7538,lower right,0.014879,Right
7538,lower right,0.010726,Right
7538,lower right,0.006951,Right
7538,lower right,0.038671,Right
7538,lower right,0.01003,Right
7538,lower right,0.007819,Right
7538,lower right,0.007137,Right
7538,lower right,0.009961,Right
7538,lower right,0.01256,Right
7538,lower right,0.009223,Right
7538,lower right,0.00605,Right
7538,lower right,0.021453,Right
7538,lower right,0.017522,Right
7538,lower right,0.005961,Right
7538,lower right,0.026745,Right
7538,lower right,0.031054,Right
7538,lower right,0.019346,Right
7538,lower right,0.016194,Right
7538,lower right,0.021379,Right
7538,lower right,0.005793,Right
7538,lower right,0.013676,Right
7538,lower right,0.035424,Right
7538,lower right,0.007598,Right
7538,lower right,0.016662,Right
7538,lower right,0.037509,Right
7538,lower right,0.028943,Right
7538,lower right,0.007711,Right
7538,lower right,0.008738,Right
7538,lower right,0.010412,Right
7538,lower right,0.006321,Right
7538,lower right,0.006234,Right
7538,lower right,0.009888,Right
7538,lower right,0.018402,Right
7538,lower right,0.028884,Right
7538,lower right,0.028387,Right
7538,lower right,0.008479,Right
7538,lower right,0.017917,Right
7538,lower right,0.012349,Right
7538,lower right,0.025559,Right
7538,lower right,0.005934,Right
7538,lower right,0.021034,Right
7538,lower right,0.007518,Right
7538,lower right,0.02722,Right
7538,lower right,0.015885,Right
7538,lower right,0.023573,Right
7538,lower right,0.007424,Right
7538,lower right,0.006399,Right
7538,lower right,0.020001,Right
7538,lower right,0.016248,Right
7538,lower right,0.012565,Right
7538,lower right,0.005971,Right
7538,lower right,0.024756,Right
7538,lower right,0.010453,Right
7538,lower right,0.012594,Right
7538,lower right,0.022435,Right
7538,lower right,0.010341,Right
7538,lower right,0.014908,Right
7538,lower right,0.006417,Right
7538,lower right,0.024032,Right
7538,lower right,0.031451,Right
7538,lower right,0.029512,Right
7538,lower right,0.027774,Right
7538,lower right,0.009336,Right
7538,lower right,0.006612,Right
7538,lower right,0.013266,Right
7538,lower right,0.009844,Right
7538,lower right,0.025435,Right
7538,lower right,0.02148,Right
7538,lower right,0.008901,Right
7538,lower right,0.030809,Right
7538,lower right,0.026539,Right
7538,lower right,0.010136,Right
7538,lower right,0.005984,Right
7538,lower right,0.006964,Right
7538,lower right,0.020976,Right
7538,lower right,0.014986,Right
7538,lower right,0.028425,Right
7538,lower right,0.00553,Right
7538,lower right,0.023818,Right
7538,lower right,0.007431,Right
7538,lower right,0.013197,Right
7538,lower right,0.015882,Right
7538,lower right,0.024705,Right
7538,lower right,0.018862,Right
7538,lower right,0.033793,Right
7538,lower right,0.00901,Right
7538,lower right,0.010202,Right
7538,lower right,0.014608,Right
7538,upper left,0.017617,Left
7538,upper left,0.031823,Left
7538,upper left,0.038427,Left
7538,upper left,0.025676,Left
7538,upper left,0.007498,Left
7538,upper left,0.006421,Left
7538,upper left,0.005224,Left
7538,upper left,0.021123,Left
7538,upper left,0.005063,Left
7538,upper left,0.007545,Left
7538,upper left,0.036769,Left
7538,upper left,0.010718,Left
7538,upper left,0.00726,Left
7538,upper left,0.010345,Left
7538,upper left,0.005992,Left
7538,upper left,0.010851,Left
7538,upper left,0.02028,Left
7538,upper left,0.011628,Left
7538,upper left,0.019458,Left
7538,upper left,0.016638,Left
7538,upper left,0.024845,Left
7538,upper left,0.011215,Left
7538,upper left,0.006159,Left
7538,upper left,0.055018,Left
7538,upper left,0.021792,Left
7538,upper left,0.013909,Left
7538,upper left,0.009238,Left
7538,upper left,0.015761,Left
7538,upper left,0.019882,Left
7538,upper left,0.031313,Left
7538,upper left,0.023788,Left
7538,upper left,0.01571,Left
7538,upper left,0.011269,Left
7538,upper left,0.021037,Left
7538,upper left,0.015934,Left
7538,upper left,0.019395,Left
7538,upper left,0.011213,Left
7538,upper left,0.005025,Left
7538,upper left,0.00591,Left
7538,upper left,0.009671,Left
7538,upper left,0.011085,Left
7538,upper left,0.010753,Left
7538,upper left,0.031908,Left
7538,upper left,0.005654,Left
7538,upper left,0.011913,Left
7538,upper left,0.0111,Left
7538,upper left,0.012611,Left
7538,upper left,0.017836,Left
7538,upper left,0.023401,Left
7538,upper left,0.019083,Left
7538,upper left,0.008447,Left
7538,upper left,0.00924,Left
7538,upper left,0.024183,Left
7538,upper left,0.018159,Left
7538,upper left,0.028062,Left
7538,upper left,0.005805,Left
7538,upper left,0.019226,Left
7538,upper left,0.024286,Left
7538,upper left,0.012401,Left
7538,upper left,0.016216,Left
7538,upper left,0.018519,Left
7538,upper left,0.005789,Left
7538,upper left,0.027472,Left
7538,upper left,0.021825,Left
7538,upper left,0.042251,Left
7538,upper left,0.099784,Left
7538,upper left,0.007718,Left
7538,upper left,0.009295,Left
7538,upper left,0.011823,Left
7538,upper left,0.043842,Left
7538,upper left,0.01281,Left
7538,upper left,0.006846,Left
7538,upper left,0.035325,Left
7538,upper left,0.010812,Left
7538,upper left,0.010593,Left
7538,upper left,0.011995,Left
7538,upper left,0.02663,Left
7538,upper left,0.010569,Left
7538,upper left,0.008053,Left
7538,upper left,0.035648,Left
7538,upper left,0.016875,Left
7538,upper left,0.006636,Left
7538,upper left,0.01819,Left
7538,upper left,0.013889,Left
7538,upper left,0.016017,Left
7538,upper left,0.016713,Left
7538,upper left,0.007331,Left
7538,upper left,0.04812,Left
7538,upper left,0.01811,Left
7538,upper left,0.006388,Left
7538,upper left,0.018457,Left
7538,upper left,0.005783,Left
7538,upper left,0.009031,Left
7538,upper left,0.022234,Left
7538,upper left,0.011847,Left
7538,upper left,0.041657,Left
7538,upper left,0.006243,Left
7538,upper left,0.006146,Left
7538,upper left,0.012515,Left
7538,upper left,0.012223,Left
7538,upper right,0.005583,Right
7538,upper right,0.022681,Right
7538,upper right,0.011481,Right
7538,upper right,0.016789,Right
7538,upper right,0.020134,Right
7538,upper right,0.009512,Right
7538,upper right,0.017267,Right
7538,upper right,0.020773,Right
7538,upper right,0.005092,Right
7538,upper right,0.025042,Right
7538,upper right,0.017956,Right
7538,upper right,0.023949,Right
7538,upper right,0.021453,Right
7538,upper right,0.046266,Right
7538,upper right,0.012303,Right
7538,upper right,0.033466,Right
7538,upper right,0.015393,Right
7538,upper right,0.015183,Right
7538,upper right,0.007678,Right
7538,upper right,0.010762,Right
7538,upper right,0.013444,Right
7538,upper right,0.009648,Right
7538,upper right,0.01353,Right
7538,upper right,0.006552,Right
7538,upper right,0.0109,Right
7538,upper right,0.01461,Right
7538,upper right,0.009219,Right
7538,upper right,0.018531,Right
7538,upper right,0.006669,Right
7538,upper right,0.015283,Right
7538,upper right,0.009896,Right
7538,upper right,0.01926,Right
7538,upper right,0.007805,Right
7538,upper right,0.013005,Right
7538,upper right,0.024699,Right
7538,upper right,0.013223,Right
7538,upper right,0.022062,Right
7538,upper right,0.029849,Right
7538,upper right,0.013288,Right
7538,upper right,0.02896,Right
7538,upper right,0.012577,Right
7538,upper right,0.008121,Right
7538,upper right,0.0095,Right
7538,upper right,0.019688,Right
7538,upper right,0.031953,Right
7538,upper right,0.03579,Right
7538,upper right,0.055159,Right
7538,upper right,0.008775,Right
7538,upper right,0.029277,Right
7538,upper right,0.006726,Right
7538,upper right,0.01079,Right
7538,upper right,0.016719,Right
7538,upper right,0.012643,Right
7538,upper right,0.009308,Right
7538,upper right,0.032322,Right
7538,upper right,0.011004,Right
7538,upper right,0.011031,Right
7538,upper right,0.014356,Right
7538,upper right,0.008799,Right
7538,upper right,0.022606,Right
7538,upper right,0.008085,Right
7538,upper right,0.009941,Right
7538,upper right,0.057759,Right
7538,upper right,0.01076,Right
7538,upper right,0.006369,Right
7538,upper right,0.036555,Right
7538,upper right,0.009663,Right
7538,upper right,0.031042,Right
7538,upper right,0.020296,Right
7538,upper right,0.015769,Right
7538,upper right,0.023714,Right
7538,upper right,0.055807,Right
7538,upper right,0.018779,Right
7538,upper right,0.017009,Right
7538,upper right,0.02637,Right
7538,upper right,0.022558,Right
7538,upper right,0.007547,Right
7538,upper right,0.005299,Right
7538,upper right,0.016217,Right
7538,upper right,0.031791,Right
7538,upper right,0.006838,Right
7538,upper right,0.00604,Right
7538,upper right,0.005737,Right
7538,upper right,0.006601,Right
7538,upper right,0.018246,Right
7538,upper right,0.008908,Right
7538,upper right,0.008183,Right
7538,upper right,0.018958,Right
7538,upper right,0.012111,Right
7538,upper right,0.017288,Right
7538,upper right,0.022802,Right
7538,upper right,0.00647,Right
7538,upper right,0.009051,Right
7538,upper right,0.023225,Right
7538,upper right,0.025785,Right
7538,upper right,0.015675,Right
7538,upper right,0.009388,Right
7538,upper right,0.024223,Right
7538,upper right,0.010093,Right
7538,upper right,0.020157,Right
7550,lower left,0.007314,Left
7550,lower left,0.010107,Left
7550,lower left,0.04033,Left
7550,lower left,0.041344,Left
7550,lower left,0.007844,Left
7550,lower left,0.012136,Left
7550,lower left,0.009906,Left
7550,lower left,0.011253,Left
7550,lower left,0.022777,Left
7550,lower left,0.009023,Left
7550,lower left,0.042629,Left
7550,lower left,0.009417,Left
7550,lower left,0.005588,Left
7550,lower left,0.006023,Left
7550,lower left,0.01189,Left
7550,lower left,0.011977,Left
7550,lower left,0.017899,Left
7550,lower left,0.013327,Left
7550,lower left,0.038749,Left
7550,lower left,0.03023,Left
7550,lower left,0.022587,Left
7550,lower left,0.005878,Left
7550,lower left,0.019617,Left
7550,lower left,0.00802,Left
7550,lower left,0.014334,Left
7550,lower left,0.012195,Left
7550,lower left,0.007323,Left
7550,lower left,0.018002,Left
7550,lower left,0.034691,Left
7550,lower left,0.027935,Left
7550,lower left,0.007041,Left
7550,lower left,0.009836,Left
7550,lower left,0.009003,Left
7550,lower left,0.007785,Left
7550,lower left,0.020345,Left
7550,lower left,0.032788,Left
7550,lower left,0.046647,Left
7550,lower left,0.006175,Left
7550,lower left,0.020129,Left
7550,lower left,0.006871,Left
7550,lower left,0.007546,Left
7550,lower left,0.026341,Left
7550,lower left,0.023072,Left
7550,lower left,0.007218,Left
7550,lower left,0.005611,Left
7550,lower left,0.013631,Left
7550,lower left,0.005051,Left
7550,lower left,0.006665,Left
7550,lower left,0.008765,Left
7550,lower left,0.023984,Left
7550,lower left,0.029317,Left
7550,lower left,0.009274,Left
7550,lower left,0.008268,Left
7550,lower left,0.022833,Left
7550,lower left,0.03155,Left
7550,lower left,0.013341,Left
7550,lower left,0.005166,Left
7550,lower left,0.01901,Left
7550,lower left,0.005617,Left
7550,lower left,0.012749,Left
7550,lower left,0.00706,Left
7550,lower left,0.009178,Left
7550,lower left,0.008644,Left
7550,lower left,0.021632,Left
